Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
131377.0,1.965394165,-0.594070731,-0.011156694,0.149266702,-0.854259533,0.10646091,-1.050427714,0.247272663,1.217439462,0.160036049,0.44246025,0.695117371,-0.255522563,-0.063478443,0.188070555,0.934310494,-0.948367694,0.610556918,0.0617705,-0.204559204,0.055193684,0.288340374,0.27756956,-0.451041285,-0.602114712,0.494139419,-0.01451381,-0.054864168,1.0,0
131212.0,1.881175528,0.319114925,-2.344778396,1.41664675,1.000290129,-0.638641757,0.647816342,-0.209309404,-0.160182328,-0.220742797,1.205337175,0.774052341,-0.260516438,-0.80588635,-1.032853661,-0.040453428,0.761099733,0.513437644,-0.173739328,-0.100375507,0.048897474,0.196065158,-0.047111283,0.586854908,0.429799284,-0.548138738,-0.014326248,-0.022410838,61.18,0
77237.0,0.893857134,-0.822261193,1.099982998,0.383983246,-1.314385174,-0.059612721,-0.562503523,0.148293554,1.190937391,-0.552024737,-0.309598988,0.679827615,-0.256043422,-0.442921554,-0.03895603,-0.482296547,0.555449749,-1.146150901,-0.055871456,0.133708137,-0.108052458,-0.321459956,0.037734224,0.488883812,-0.033686295,0.938362728,-0.042560233,0.036587931,138.64,0
130158.0,-0.548594488,0.733759451,-0.763922146,-0.592323167,1.104329417,1.483184282,0.125355747,0.925696529,-0.284272709,-1.192642572,1.191660847,0.748039558,-0.02625488,-0.75011538,0.09043083,0.052993942,1.02496318,-0.483062376,-1.226049511,-0.333828296,0.109852173,0.326446965,0.230600827,-0.824318398,-0.564263671,0.212527317,-0.161226147,-0.083258292,55.85,0
152846.0,2.021204646,-0.116090226,-1.203712565,0.283111564,-0.134179281,-1.08102889,0.056604064,-0.207295706,0.478664283,0.201636482,0.959221977,0.635260264,-0.740019341,0.80221638,0.146132326,0.023226787,-0.696744101,0.530411918,0.004322189,-0.283233239,0.308758524,0.99082327,0.008053729,0.096079625,0.187216002,-0.124647133,-0.024458484,-0.068358933,1.0,0
19906.0,1.407091659,-0.516636273,0.624562394,-0.239415924,-1.149561853,-0.810943849,-0.743339985,-0.171332259,1.049126045,0.163371714,0.118822669,-3.5659214,0.319507269,1.237095378,-1.078273618,0.611050507,1.48888463,-1.329359669,0.748382537,-0.097150651,-0.191345447,-0.263221775,-0.000475199,0.3082552,0.490777146,-0.277218765,-0.020590866,0.002793985,4.0,0
41460.0,-1.069455117,1.242086091,1.663713117,0.14255488,-0.283020795,-0.800960408,0.679047551,-0.114055351,0.195332054,0.041443876,-0.445475246,0.410696345,0.109143852,-0.370331638,-0.444162597,-0.576239122,0.139655166,-0.710316631,0.242199359,0.185511335,-0.162980395,-0.220646366,-0.110851793,0.741128666,-0.000452133,0.201004157,0.146088609,0.255147985,7.48,0
93860.0,-10.85028159,6.727465688,-16.76058341,8.425831679,-10.25269687,-4.192171044,-14.07708601,7.168287933,-3.683242174,-15.23996196,8.030708408,-16.06030576,0.270529742,-14.95298104,-0.241094884,-11.86673064,-15.48698992,-5.748651557,4.130031427,-0.646818273,2.541636947,0.135534921,-1.023966892,0.406264526,0.106592779,-0.026232389,-1.464630024,-0.41168182,78.0,1
116557.0,1.252461313,-1.22057906,-2.111047686,0.592934605,-0.133420306,-0.584485092,0.50521859,-0.19195461,0.754594655,-0.85071931,0.962821629,0.888143629,-0.183108258,-1.161583386,-0.705080767,0.264167719,0.783671164,0.611195806,0.343225203,0.603636441,0.020791452,-0.573473982,-0.196265476,-0.493280164,-0.208721756,-0.123223098,-0.080520857,0.031234162,392.66,0
52612.0,-1.178974397,-0.631740653,1.937077089,-2.551763058,-1.225485652,0.198289284,-1.118535243,0.778495657,-2.521057743,0.505677558,0.684572706,-0.620123555,0.045757659,-0.084617901,-0.032677839,0.295271227,0.211700342,0.655639336,-0.890068683,-0.279699616,0.034888417,0.062214376,-0.078001726,-0.35276153,0.141435274,-0.287717154,-0.045229703,-0.053875047,50.0,0
49925.0,-4.518511347,-4.93929438,0.672842829,0.834986671,3.228917128,-2.284632736,-2.534769598,1.000989199,-1.233867903,0.138023716,-0.01711546,0.515913088,-0.765736531,0.783106854,-1.384235579,-1.544314187,0.162375976,1.371203231,-1.48258787,0.74128874,0.178159985,-0.91835246,-0.092204772,-0.330164393,-0.12289481,-0.578447064,0.114262941,-0.743180681,28.7,0
143456.0,-2.006581754,3.676577412,-5.463810784,7.232058275,-1.627859462,-0.996754564,-4.299832586,2.268866755,-3.651067034,-4.40092985,4.213212894,-5.737815168,-0.875693367,-8.893726336,-0.562433777,-3.281783735,-4.368985909,-0.736733765,1.609292904,0.474414053,0.713906864,-0.063867591,0.167947319,-0.449863969,0.023702098,0.536905295,0.485864027,-0.042393481,1.0,1
119816.0,-0.408653317,2.274712422,-0.302914143,4.227994214,1.19753069,0.782380998,0.806363948,0.25318004,-2.397338678,1.663208082,-1.52180504,0.015195773,1.502603716,0.409423405,-0.241868164,-0.684508513,0.392122941,-0.35393555,1.506881446,0.228222494,0.119731801,0.452793747,-0.111343116,0.315825178,-0.394924803,0.360342301,0.065296493,0.20650393,7.56,0
163841.0,0.01440552,0.774173733,0.16595227,-0.782315895,0.620165744,-0.529843485,0.876429458,0.002736665,-0.23819175,-0.243225372,0.476921776,0.575724268,-0.323958459,0.355279635,-0.999066735,0.155117642,-0.705272014,-0.196909532,0.259057877,-0.039219454,-0.227139572,-0.520543416,0.031031047,-0.410961317,-0.500181452,0.147278124,0.243543669,0.082774464,5.16,0
167494.0,-0.276636323,-0.763728534,-0.042391402,-3.20970286,0.202893586,-0.053174509,-0.470698144,0.164819931,-1.693331829,1.273167693,-0.539593019,-1.455729743,-1.15413421,-0.128590448,-1.443238599,0.002033046,-0.248011474,0.805773451,-0.334778187,-0.442333454,-0.093820076,0.155459446,-0.057630004,-0.175343121,-0.795231424,-0.393306517,0.356615514,0.266740006,15.0,0
123772.0,2.223927067,-0.583055343,-1.281238036,-0.876820359,-0.513906118,-1.416178336,-0.209809736,-0.512745114,-0.736135593,0.840637367,-0.38689518,0.096860238,1.540476971,-0.236933397,0.177596988,0.814730651,0.075666219,-1.471558484,0.410203346,0.05333933,0.449510994,1.385174167,-0.02921441,0.144756051,0.247893443,0.061426316,-0.03041016,-0.062414372,15.0,0
79218.0,1.262639684,-0.607677985,0.069057521,-0.664641974,-0.929317555,-1.064762027,-0.246169058,-0.203661004,-1.235834301,0.815962442,1.575900109,-0.051310133,-0.366803206,0.314870994,-0.153523143,1.022166906,0.207170394,-1.054361567,0.803188958,0.166300531,0.252794663,0.470349574,-0.145267133,0.559498739,0.579213597,-0.181565331,-0.033786045,0.008617237,72.0,0
126481.0,1.975520588,0.669538288,-1.433499354,3.651615737,1.101045213,0.029146204,0.57818704,-0.229410165,-1.222384145,1.490902029,-1.513011839,-0.188208431,0.445476242,0.285717727,-1.122744258,0.468802881,-0.762719416,-0.379049628,-1.375044128,-0.218033162,0.250220873,0.802674205,-0.088076677,0.508925087,0.501694388,0.273610375,-0.06655991,-0.057251542,16.3,0
155814.0,-0.308527366,1.230312057,-0.957289365,0.467091425,1.743425843,-0.864002005,1.49627844,-0.269654347,-0.451271318,-0.925035361,-1.029552413,-0.750142227,-1.055788859,-0.969261438,-0.729612644,-0.201332517,0.871578275,0.318130513,-0.508366027,-0.270043184,0.086550412,0.350892743,-0.248691245,0.467253499,-0.239784138,-0.663002162,0.120439409,0.230841993,27.68,0
167658.0,0.102274632,0.868263543,-0.175822286,-0.889371257,1.118065307,-0.177671432,0.950172505,-0.063715585,-0.079086471,-0.438314426,-1.489733331,0.123287429,0.643748904,-0.038841821,-0.309312658,0.073850632,-0.679783755,-0.613769873,0.139192499,0.03726263,-0.305853764,-0.70465908,0.008362593,-0.022310515,-0.368666486,0.154672327,0.24817669,0.097122306,1.29,0
139383.0,1.982285993,0.124852585,-1.550435018,1.302405781,0.366663625,-0.894607968,0.481715822,-0.227848046,0.069001504,0.453291028,0.652555519,0.57536066,-1.23789796,0.909238639,-1.129502818,-0.526770754,-0.296770878,-0.085715677,0.040505568,-0.35280767,0.096154219,0.431476214,0.008071766,-0.000553273,0.387686541,-0.509058221,-0.023779761,-0.073503455,6.99,0
70194.0,-1.859659111,-0.103057448,-0.165885081,-0.717556699,3.125127085,2.911930193,-0.372689439,1.378251599,-0.945455747,-0.874874208,-0.574030948,-0.128941864,-0.069930475,0.711891534,0.557805426,0.757782789,-0.998003912,0.555362701,-0.622786188,0.273381866,0.226672666,-0.129065935,-0.338322519,1.001007565,0.865433725,-0.359850667,-0.080366986,-0.174173985,39.23,0
152745.0,-0.159068771,0.982828656,-0.244131793,-0.871666844,0.946031414,-0.55058686,1.018424912,-0.167446873,0.126242212,-0.119124108,-1.725942863,0.137949465,0.821913135,-0.145032175,-0.376537957,0.162780687,-0.832423759,-0.500151869,0.275553008,0.165549577,-0.352569132,-0.733447622,-0.025253811,-0.99756075,-0.269819512,0.206263473,0.357526174,0.153644837,9.36,0
44092.0,0.808960538,-1.671552229,1.204687942,1.066029889,-1.58479967,1.53852048,-1.333848846,0.508844129,0.862539538,0.314106597,-2.422281302,-0.326112253,-0.931340036,-0.982093029,-1.281742454,-1.990467637,0.619295731,1.134896325,-0.686982779,-0.226701646,-0.343800586,-0.507796323,-0.259814936,-0.789723836,0.368358176,-0.159644247,0.102892761,0.065712091,220.0,0
152240.0,2.264697412,-0.7233261,-1.68985525,-1.103061086,-0.118127044,-0.790554819,-0.306200411,-0.396741833,-0.532760659,0.849650032,-1.43587587,-0.57912215,1.118779951,-0.203186725,0.358507558,1.188645604,-0.287493229,-1.00772635,0.781427619,0.079446717,0.396890873,1.177198847,-0.164488508,-0.920525819,0.34692552,0.133704611,-0.035238931,-0.070640392,29.85,0
146251.0,2.015388999,-0.378137465,-0.594418095,0.302689053,-0.41207556,-0.334283252,-0.483622273,-0.018671261,1.402130786,-0.152440903,-1.563510843,0.028684997,-0.248529925,0.016088914,0.759541255,0.434635954,-0.787728987,0.110020336,0.20726292,-0.211701555,-0.22835589,-0.547505418,0.275839521,-0.772994016,-0.348313947,-0.577193233,0.029024786,-0.037373783,18.16,0
121247.0,-0.92298625,1.071097844,1.778684438,2.056825666,1.386595307,0.80328725,0.736912895,0.331288304,-1.470073795,0.228770575,-0.200910556,0.665565562,0.264727624,-0.44089924,-3.748078107,0.96096739,-1.181908798,-0.013673101,-2.216343828,-0.226685096,0.209966223,0.624243531,-0.375013538,0.777325211,0.439806692,-0.096652387,0.059541703,0.118821662,1.51,0
63647.0,-0.213737284,0.726660577,1.572801759,-0.051265132,-0.352745025,-0.791121073,0.457398852,-0.02055221,-0.392845589,-0.382866245,0.236689607,-0.35680331,-0.971978221,0.499036515,1.654705136,-0.682749492,0.625686906,-0.871048352,0.732783452,-0.011939632,-0.062211694,-0.165147133,0.104641366,0.644719275,-0.876068098,0.908814719,0.079425337,0.136631426,0.0,0
27882.0,0.822463295,-0.784990528,1.151668168,0.67696139,-1.263359594,0.081887194,-0.687265687,0.188387819,0.795409088,-0.225780546,-0.255132563,0.029792081,-0.12925769,-0.07539713,1.926405218,0.602131186,-0.37477389,0.036568143,-0.995317426,0.22562144,0.346077777,0.677102941,-0.145740094,0.137333255,0.037329463,0.589291909,-0.005200473,0.056564448,178.8,0
67461.0,1.286754638,-1.194764103,1.50319454,-0.353357936,-1.869471272,0.605151408,-1.749865198,0.461910856,0.668068908,0.46749586,0.024982661,-0.197757347,-1.296228492,-0.960618594,-1.907411118,0.911664506,0.595562625,-0.603600611,1.410408907,-0.027344779,0.155646807,0.710105084,-0.129877862,0.051087717,0.449720588,-0.038945255,0.073214332,0.011353146,5.8,0
85512.0,-0.860458308,1.073637775,0.526237333,-0.437139568,2.274433103,3.85087754,0.054975569,0.897611734,-0.517485463,0.05202289,-0.135055347,-0.329265527,0.029352069,0.138846519,1.621270221,0.251895734,-0.797785676,0.479750612,0.906891718,0.16947074,-0.217390943,-0.683543095,-0.217645566,0.95917535,0.231913093,-0.554264909,-0.619250252,-0.435516921,13.74,0
11272.0,1.035211191,-0.42861855,0.538523119,0.492435508,-0.817456365,-0.674695516,-0.130799783,-0.246153922,2.048410264,-0.787932443,0.248695253,-2.00838879,1.63247827,1.225660179,-1.028418924,-0.380556077,0.92374344,-0.421840419,0.219764193,0.111555088,-0.193747832,-0.330331337,-0.152984549,0.426885875,0.377936228,1.060910852,-0.115851236,0.014144118,124.8,0
80802.0,1.351816798,-0.622340529,-0.034050268,-0.869324332,-0.644104974,-0.284475171,-0.470782831,-0.029720651,-1.02915974,0.84226164,0.371960564,0.002275664,-0.175705977,0.393084885,0.28700345,-0.770873749,-0.557297911,1.543687236,-0.055515626,-0.407402186,-0.582294198,-1.357290885,0.049572436,-0.542859289,0.115509544,0.850804097,-0.075117471,-0.003981869,39.91,0
132853.0,0.035785605,0.493394029,0.374552678,-0.578012553,0.318702937,-0.967678378,1.535181681,-0.614402392,0.653925923,0.125936459,-1.160280852,-1.137670245,-2.147758359,0.030690903,-0.365224717,-0.311359142,-0.411274662,-0.579163129,-0.005184196,-0.045113136,-0.336114311,-0.523862979,0.047507298,-0.001734906,-0.501086811,0.155720868,-0.203569156,-0.376431967,61.66,0
140894.0,2.166772356,-0.518304566,-1.231390477,-0.291323444,-0.459410192,-1.083302652,-0.179789051,-0.436250177,-0.451792331,0.754236959,-0.982985524,0.572951873,1.465805524,-0.024594738,0.247644577,-1.80997595,-0.291460502,1.256795293,-0.927901198,-0.559317863,-0.043482978,0.603334474,-0.009257363,-0.068698437,0.274295867,-0.016203768,0.019197972,-0.051562381,11.86,0
76840.0,1.433205303,-1.517793751,1.542652372,-0.894654894,-2.143156569,0.600306445,-1.912998456,0.185867956,-0.365352898,0.968542196,-1.738775736,0.290542521,1.743735728,-1.992131938,-2.114997228,-1.06650119,1.052396374,-0.15625566,0.558081937,-0.264116673,-0.284707689,0.134232633,-0.097896544,-0.04387857,0.509737267,-0.018007955,0.124289093,0.03046699,12.0,0
132450.0,-1.440915596,1.888027767,-0.219539753,-0.967658852,0.412735395,-1.0933225,1.255800827,-0.425659505,1.194461912,1.811367023,-0.403403474,0.75869225,1.218247899,-0.857703459,-0.338890958,-0.452756806,-0.61951731,-1.132987434,-0.335752123,0.874756791,-0.545724618,-0.519601729,0.019573217,-0.005308206,-0.217026703,0.083345367,0.283326855,-0.25410465,9.86,0
58429.0,0.899069456,-0.353029331,1.305504123,1.566246586,-1.033976204,0.147584794,-0.505022366,0.192396583,0.796378666,-0.233346994,-0.296678846,0.634657664,-0.062851877,-0.286337821,0.383485445,-0.253137481,0.138870218,-0.601466882,-0.776711727,0.013340421,0.042828845,0.139555555,-0.015019409,0.413178266,0.255847292,-0.39391318,0.069706171,0.054821846,104.39,0
148692.0,1.991386197,-0.05858705,-1.680500902,0.520466616,0.222970634,-1.381321197,0.658793742,-0.511498209,0.502212161,-0.099682527,-0.817847632,0.742644404,0.371594901,0.382200935,-0.369372958,-0.826131385,-0.121157877,-0.693507647,0.221031867,-0.143292504,0.029268909,0.258078891,-0.015825601,0.06593936,0.366401383,-0.228433256,-0.040979763,-0.057610319,49.99,0
121981.0,1.878562582,0.020784615,-1.621113261,2.908812749,2.507847479,4.709442069,-0.830625971,1.136153715,-0.395754608,1.311412793,-0.945684935,-0.007911417,-0.34191365,-0.121323711,-1.531387881,0.303651947,-0.471433519,-0.592711963,-1.388680638,-0.252052835,0.079998391,0.404327303,0.121098219,0.707537661,0.14009963,0.155684269,0.016374947,-0.053891695,0.0,0
111105.0,1.821344743,0.047770827,0.504796695,4.056361665,-0.350251951,1.116098985,-1.0261951,0.479579799,1.536481169,1.084937006,0.248359573,-3.25114032,-1.114978802,1.581042177,-2.669290543,1.201078315,-0.013860446,0.602958471,-1.069896997,-0.511945461,-0.396142101,-0.831758733,0.386129482,-0.667852594,-0.579048786,-0.322032228,-0.013104484,-0.05307182,0.0,0
136124.0,1.927452364,-1.263125612,-0.99282267,-0.454740206,-0.935367789,-0.321103176,-0.69897825,-0.005489459,-0.204865155,1.015427051,-0.02382483,-0.148861286,-0.979014335,0.357939918,-0.351855202,-0.959360391,-0.485883221,1.795052133,-0.398842357,-0.451048985,-0.296638664,-0.55862144,0.151914676,-0.524773506,-0.425527479,0.562087779,-0.064425867,-0.051082769,113.85,0
52887.0,-0.378866116,-3.511119447,-0.980086127,0.251703137,-1.895184756,-0.802148858,0.872108349,-0.460430254,-0.656500002,0.188579589,-0.714926616,-1.191969218,-1.223714584,0.289054639,0.037237626,0.711815078,0.729944895,-1.302778164,0.525137057,1.856273516,0.699969433,-0.115562139,-0.970303617,0.447065698,0.398573856,-0.159811606,-0.194670934,0.16337052,943.9,0
122659.0,0.174366964,-3.586345243,-0.360918741,2.200789552,-1.780372538,1.994714939,-0.498830777,0.449588061,2.131226986,-0.411061736,-0.725751899,1.147345531,-0.236109931,-0.849108815,-2.079195515,0.282567317,-0.465745041,1.100404304,0.078597365,1.51638179,0.647773514,0.405657682,-0.677765362,0.254527435,-0.39756881,-0.585536647,-0.039749779,0.123595813,872.0,0
125715.0,2.050557144,0.25860123,-2.74168448,0.457754475,1.245835213,-0.035444569,0.086899249,-0.027848887,0.444712512,-0.920229913,0.591380474,0.476362684,0.34621044,-2.608959177,-0.980418119,0.779907466,1.416315152,1.34136718,0.341868156,-0.042777966,-0.02640821,0.21146072,-0.151719924,-0.483247122,0.331982721,0.740003441,-0.041031399,-0.024477405,12.31,0
135337.0,2.254855892,-1.627701165,-1.179058846,-1.880313925,-0.870181275,0.409502588,-1.415420831,0.108326204,-1.158052118,1.718486846,-0.348386037,-0.734285354,0.050371283,-0.312197974,-0.592178243,0.109012125,-0.172729206,0.943978841,0.46064319,-0.33235196,-0.151955798,-0.07082124,0.134917989,-0.331934512,-0.187741185,-0.167940401,0.007078553,-0.053460394,47.6,0
124130.0,-0.707582759,0.461017203,0.201920427,-0.415125915,1.188319257,-1.343084463,0.83115077,-0.155098176,0.084753695,-1.698335709,-0.590677598,0.075531802,0.052195292,-1.701795767,-0.472661668,-0.108402002,1.173887462,0.155328837,0.001647049,0.119624116,-0.102740761,-0.288033323,-0.036138908,-0.161109401,-0.156463103,-0.115615197,0.120778386,0.200975898,34.66,0
1239.0,-1.423607897,-0.184014105,0.0978615,-2.216486564,0.726810381,-1.259045575,-0.049916969,0.514276411,0.319188599,-1.361640654,1.103497388,1.031626667,-0.428596266,1.00359516,0.625475114,-0.614525499,-0.047051976,0.075879881,0.652429142,0.183100586,0.218546363,0.358658646,-0.173779569,-0.252995009,-0.147835986,-0.108781628,0.262586738,-0.027116007,1.0,0
140455.0,-1.23349607,0.870579151,1.298980336,-1.172912777,0.639536074,2.037811505,-0.433222266,1.30771721,-0.26733725,-0.84688225,0.529854764,-0.045945144,-1.06802806,0.635425843,1.233016888,0.427000405,-0.253882093,-0.245921527,-0.926676359,-0.125081937,0.023654784,-0.033302403,-0.188227686,-0.991988028,0.107770951,0.309052725,0.171579384,0.041003082,1.5,0
75916.0,-1.302447738,1.492884336,-0.145127757,1.05490179,0.238869612,-0.784372876,-0.165843388,0.824201321,-1.154102407,-0.92832472,0.980739076,0.409804119,-0.17072449,-0.251594836,0.460454384,0.679455068,0.892741186,1.425828335,0.633882493,-0.21945531,0.199441714,0.272213866,-0.27953071,-0.093154605,-0.252405116,-0.340814799,-0.128644524,-0.051727905,1.0,0
134079.0,2.162420538,-1.650842482,-0.916023298,-1.864144422,-0.721058274,1.189663347,-1.650921773,0.430945234,-1.142609431,1.616326941,0.614001021,-0.438651068,-0.321083977,-0.154990455,0.118779611,-0.899614517,0.832362139,-0.544335866,-0.753367396,-0.561836979,-0.06504004,0.398473646,0.267799409,-1.672128138,-0.467203237,-0.060987434,0.068049763,-0.074327794,9.7,0
147037.0,-1.776610165,1.437068807,-0.344940449,-1.981090271,-0.615615775,0.451896718,-2.41959592,-4.790337654,-1.603298116,-2.177137749,-0.89013755,-0.25681992,0.240831967,-1.243260017,-0.598580818,2.327161296,1.465831667,-0.257811981,-0.731424197,1.202804074,-2.192064685,1.623303855,0.122701472,0.612030168,-0.100282168,-0.247450046,-0.002934572,0.134174078,39.99,0
66004.0,1.106911036,-0.351402157,1.211015778,0.707132021,-0.977249941,0.454290507,-0.920032519,0.449450088,0.904336177,-0.066644063,0.918965674,0.384272086,-1.619573964,0.126479314,-0.078225061,0.139948545,-0.058911558,0.001527904,-0.095639863,-0.234038313,-0.03447076,0.031803015,0.072739129,0.023459431,0.101550505,0.334721274,0.020571453,0.00924913,2.49,0
151157.0,-4.687927846,-5.401957838,-0.298793822,-1.807462926,-1.415082201,1.080217134,0.871597133,0.044960698,-1.386310013,0.26526641,-1.062101646,-0.664145524,0.294908887,-0.850191417,-2.113231725,0.355758431,-0.019713811,0.507108012,0.459105337,-0.157010979,-0.719447516,-1.579990841,-0.96239195,-1.345262447,0.362387512,-0.391525981,0.838252088,-1.344462717,835.0,0
135131.0,1.886890219,-0.586008955,0.063932544,0.48751335,-1.042707762,-0.30226683,-0.880172715,0.123033877,1.621801885,-0.175946851,-0.6842782,0.22420415,-0.477475287,-0.118402944,1.002841782,0.380859006,-0.532470485,0.267962023,-0.457014529,-0.176185668,0.10684503,0.364257026,0.331144672,1.118130065,-0.450448303,-0.469450082,0.04400965,-0.011174393,37.0,0
121159.0,0.28079827,-0.792781255,1.330409128,-2.609964357,-1.271496063,0.299926562,-1.170112813,0.259687871,-1.487133137,1.118639812,0.492827366,-0.334545139,0.554390127,-0.880356848,-0.793068983,0.240521158,-0.156748447,0.975077108,-0.350750237,-0.383078561,0.018055311,0.419530198,0.129067635,0.72675562,-0.801189053,-0.375993239,-0.030995633,0.015009304,10.0,0
142982.0,-1.136050149,1.161017987,1.004540835,4.428908735,0.714806842,1.981186216,-1.332829002,-2.404888288,-1.515093096,1.19158913,-1.975828565,-0.374033796,0.885027808,-0.060436485,0.617168939,0.485014666,-0.195429495,0.756582435,1.180876438,0.47501671,-1.102720847,1.39238413,0.490126893,0.050864916,-0.863017795,0.379387311,0.171515767,0.179701863,13.04,0
133998.0,2.254675992,-1.520361918,-0.704185929,-1.656693046,-1.404101116,-0.226198476,-1.486281899,0.085650688,-1.132380981,1.753198906,0.493965043,-0.715299492,-0.761665906,-0.134100662,-0.606650716,-0.176337206,0.24705072,0.666017259,0.077510726,-0.485416292,-0.112859871,0.09423495,0.307647526,0.711264637,-0.335984658,-0.227491872,0.011750671,-0.050791468,8.8,0
38377.0,-0.340230869,0.339764932,0.01279159,-0.409348773,1.320243802,4.134710893,-0.933984942,1.556183728,0.108264932,-0.594224147,-0.762201758,0.124662183,0.066324215,-0.019874203,0.453726176,0.301459257,-0.289815793,0.500153495,1.036998253,0.105660187,0.021966496,-0.084207573,0.13882534,1.031247082,-0.39066127,0.33186976,-0.05173381,-0.016010197,49.99,0
122502.0,1.972173632,-0.015004302,-0.733330802,1.236627351,0.044902438,-0.176493675,-0.130777286,0.004381409,0.753232306,0.142052671,-1.064844967,0.193044671,-0.475774094,0.22415087,0.117650596,0.071920529,-0.439701412,-0.624905755,-0.14283829,-0.268494836,-0.469860349,-1.299899084,0.503763532,0.482798459,-0.400929426,-1.182215364,0.030629171,-0.024701266,9.9,0
72193.0,-0.448972034,0.597012952,1.177151836,-1.357537828,-1.371519168,-1.352358668,-0.065869095,0.181118074,0.659702843,-1.352607112,0.324619024,1.202818699,1.13974169,0.15142465,1.90376627,-0.538554176,0.215433299,-0.015784289,1.099414054,-0.04892505,0.129361269,0.377922325,0.223120701,0.982829596,-0.572148438,-0.129418196,-0.14085671,-0.024955777,36.5,0
1453.0,1.211188968,0.013052705,0.955713748,1.139325585,-0.494404955,0.294583815,-0.512568107,0.089641013,0.807282384,-0.228232365,-1.379636418,0.704815412,1.117246237,-0.596066676,0.136072259,0.278005221,-0.605892589,0.095420502,0.097771348,-0.046086883,-0.106273279,-0.050231751,-0.120294318,-0.432068873,0.557991909,-0.359828377,0.07747586,0.031828756,9.99,0
78041.0,-1.923627421,0.922075859,1.55674556,-0.291077802,-0.767954927,2.820329676,0.097352331,1.27519734,0.181165559,-0.376687376,1.456787099,1.233699279,0.109446738,-0.122652264,0.48548681,-0.794488277,0.829302405,-1.40702339,-1.033380446,0.087850379,-0.008148247,0.51596281,-0.070053287,-1.290931217,0.076969772,0.51588179,0.575403237,0.10748456,189.85,0
91371.0,-0.264993714,1.289344841,-0.447741818,-0.368462251,0.662052788,-0.435381419,0.479961645,0.284878484,0.766755238,-0.733168601,1.686249911,-1.516963072,2.011405442,2.287854236,-0.973936315,-0.211854374,0.196417961,0.858071795,0.047447469,-0.118835768,0.318458122,1.260453344,-0.03940672,0.692101089,-0.806536117,-0.307728319,0.355409174,0.251188496,2.69,0
7214.0,1.29148195,-0.616343879,0.709074763,-0.196006687,-1.116738035,-0.505150092,-0.760386382,-0.076040457,0.973379585,0.097704085,0.687042025,-3.209479085,0.551791623,1.23008068,-0.879854364,0.212022337,1.87002902,-1.917345171,0.255667204,-0.067153087,-0.123067828,-0.077748773,0.044164756,0.350875844,0.3751658,-0.272369356,-0.006630655,0.007987453,29.7,0
145577.0,-1.274717568,0.160810471,1.114720781,-1.093609642,0.026491157,-1.030838357,0.116762213,0.402020209,0.145163075,-1.428252169,-1.098250005,0.45361241,0.487520612,0.174987626,0.218386148,0.661099515,-0.764097074,-0.034277294,-0.722657053,0.005616716,0.044397965,-0.285381807,0.092895873,-0.046487375,-0.418860223,-0.392628778,-0.000923905,0.000248935,49.83,0
11086.0,1.253884988,-0.077911297,0.601173453,0.04857871,-0.452531075,-0.119722587,-0.56811634,-0.000330717,1.551570301,-0.344505976,1.693999812,-2.002476312,1.64383138,1.666246463,-0.050076213,0.892784705,-0.196245727,0.897506678,0.147068108,-0.061031135,-0.062771975,0.04003406,-0.109405591,-0.332464258,0.263000336,1.056597787,-0.095198534,-0.011790103,14.95,0
121093.0,2.006325736,0.087302593,-1.901455212,0.324843951,0.42924289,-0.919708653,0.19420777,-0.227872435,0.352218868,-0.314083884,0.934419181,0.628989642,0.060616399,-0.56799255,0.22804803,0.537674146,-0.030085731,1.147148504,0.029084302,-0.132180992,0.229745209,0.759952581,-0.111443658,-0.553598318,0.280871991,-0.093904084,-0.010467741,-0.042236617,25.0,0
45032.0,1.200607833,0.114405185,-0.1150705,0.370717955,-0.07904711,-0.75148036,0.29554,-0.112852428,-0.294351386,0.124989342,1.047054203,0.39342904,-0.877817416,0.841831146,0.185742296,0.364911834,-0.568183103,-0.163489063,0.517602384,-0.072116262,-0.344403547,-1.179360924,0.076529406,-0.019192395,0.257976476,0.140409847,-0.080123297,-0.000214761,38.9,0
160202.0,2.040891473,-0.543637289,-1.03477854,0.727227187,-0.519202194,-0.776337057,-0.224767663,-0.301196982,-0.55419782,1.040558454,-1.17433561,0.09074264,0.457412059,0.082127384,-0.125656946,-1.803317091,-0.1455715,1.255316053,-1.360513348,-0.599976176,-0.016045317,0.599081076,-0.020011434,-0.017235718,0.277343637,-0.314640116,0.038637954,-0.04076484,43.0,0
135663.0,-0.263963843,-0.989040483,-0.552744214,-1.682137142,-0.738638646,-0.140577665,1.7120036,-0.300533421,-1.324039334,-0.201398613,-0.836400173,-0.831368353,0.333843389,-0.147628106,-0.266939177,0.997519082,0.06826901,-1.596723381,0.416960253,0.874324831,0.230049193,-0.145626921,0.999795747,0.534368608,-0.23775481,-0.535058686,-0.128842347,0.02956,390.28,0
