txn_id,Time,hour,amount_inr,channel,rule_hit,fraud_score,fraud_flag,Amount
CC-012543,38947.0,10,502.15,POS,intl_first,0.1339,0,6.05
CC-012544,134256.0,13,415.0,POS,clean,0.1341,0,5.0
CC-012545,75116.0,20,8226.96,POS,clean,0.319,0,99.12
CC-012546,159865.0,20,55356.02,Ecom,amount_spike,0.3573,0,666.94
CC-012547,44523.0,12,16600.0,Ecom,clean,0.388,0,200.0
CC-012548,59150.0,16,1660.0,POS,clean,0.2089,0,20.0
CC-012549,126477.0,11,63.91,POS,clean,0.0607,0,0.77
CC-012550,115287.0,8,5394.17,ATM,clean,0.2551,0,64.99
CC-012551,39529.0,10,92168.18,Ecom,amount_spike,0.3878,0,1110.46
CC-012552,79364.0,22,13359.68,Ecom,night_burst,0.3739,0,160.96
CC-012553,37187.0,10,12141.24,Ecom,clean,0.353,0,146.28
CC-012554,151823.0,18,1883.27,POS,clean,0.2369,0,22.69
CC-012555,3720.0,1,1067.38,ATM,night_burst,0.2507,0,12.86
CC-012556,3757.0,1,1245.0,ATM,night_burst,0.2988,0,15.0
CC-012557,143149.0,15,63.08,POS,clean,0.1572,0,0.76
CC-012558,26931.0,7,8299.17,ATM,geo_mismatch,0.9273,1,99.99
CC-012559,124210.0,10,1655.85,POS,clean,0.1837,0,19.95
CC-012560,150557.0,17,2407.0,POS,clean,0.3245,0,29.0
CC-012561,116783.0,8,7283.25,ATM,clean,0.3134,0,87.75
CC-012562,164183.0,21,2747.3,ATM,clean,0.2733,0,33.1
CC-012563,73781.0,20,214.14,POS,clean,0.0894,0,2.58
CC-012564,58748.0,16,1179.43,POS,clean,0.1612,0,14.21
CC-012565,33768.0,9,7221.0,POS,clean,0.2924,0,87.0
CC-012566,149942.0,17,83.0,POS,clean,0.173,0,1.0
CC-012567,54824.0,15,222.44,POS,clean,0.122,0,2.68
CC-012568,145976.0,16,297.97,POS,clean,0.1264,0,3.59
CC-012569,64829.0,18,36769.0,Ecom,amount_spike,0.3836,0,443.0
CC-012570,101313.0,4,189.24,ATM,geo_mismatch,0.7114,1,2.28
CC-012571,100876.0,4,1323.85,ATM,night_burst,0.2708,0,15.95
CC-012572,42582.0,11,2390.4,POS,clean,0.2497,0,28.8
CC-012573,85786.0,23,413.34,ATM,night_burst,0.1423,0,4.98
CC-012574,79107.0,21,11507.95,Ecom,clean,0.3513,0,138.65
CC-012575,31366.0,8,3127.44,ATM,clean,0.2611,0,37.68
CC-012576,172492.0,23,73.87,ATM,night_burst,0.0898,0,0.89
CC-012577,86835.0,0,164.34,ATM,night_burst,0.1002,0,1.98
CC-012578,125344.0,10,3228.7,POS,clean,0.2698,0,38.9
CC-012579,122487.0,10,4382.4,POS,clean,0.268,0,52.8
CC-012580,131125.0,12,165.17,POS,clean,0.0841,0,1.99
CC-012581,77358.0,21,83.0,ATM,clean,0.0804,0,1.0
CC-012582,34138.0,9,6929.67,POS,clean,0.3326,0,83.49
CC-012583,150480.0,17,1990.34,POS,clean,0.2281,0,23.98
CC-012584,41134.0,11,76039.62,Ecom,amount_spike,0.3638,0,916.14
CC-012585,19568.0,5,179.28,ATM,night_burst,0.2288,0,2.16
CC-012586,10129.0,2,408.36,ATM,night_burst,0.178,0,4.92
CC-012587,11206.0,3,799.29,ATM,night_burst,0.2652,0,9.63
CC-012588,80067.0,22,4740.96,ATM,night_burst,0.2684,0,57.12
CC-012589,147915.0,17,702.18,POS,clean,0.1308,0,8.46
CC-012590,58655.0,16,183068.95,Ecom,amount_spike,0.4107,0,2205.65
CC-012591,170994.0,23,904.7,ATM,night_burst,0.1585,0,10.9
CC-012592,66992.0,18,4473.7,POS,clean,0.277,0,53.9
CC-012593,55391.0,15,2114.84,POS,clean,0.2392,0,25.48
CC-012594,125223.0,10,7562.13,POS,clean,0.3265,0,91.11
CC-012595,78109.0,21,3640.38,ATM,geo_mismatch,0.3231,0,43.86
CC-012596,119680.0,9,996.0,POS,clean,0.1938,0,12.0
CC-012597,7579.0,2,2988.0,ATM,night_burst,0.3296,0,36.0
CC-012598,34545.0,9,8217.0,POS,clean,0.3105,0,99.0
CC-012599,87028.0,0,206.67,ATM,night_burst,0.1289,0,2.49
CC-012600,90812.0,1,60753.51,Ecom,amount_spike,0.4781,0,731.97
CC-012601,43987.0,12,2896.7,POS,clean,0.233,0,34.9
CC-012602,73235.0,20,2904.17,POS,clean,0.2233,0,34.99
CC-012603,133140.0,12,188.41,POS,clean,0.0982,0,2.27
CC-012604,124356.0,10,82.17,POS,clean,0.0709,0,0.99
CC-012605,132749.0,12,377.65,POS,geo_mismatch,0.2497,0,4.55
CC-012606,5187.0,1,1245.0,ATM,night_burst,0.2876,0,15.0
CC-012607,77419.0,21,1157.85,ATM,clean,0.2177,0,13.95
CC-012608,166843.0,22,327.85,ATM,night_burst,0.1012,0,3.95
CC-012609,121753.0,9,1655.85,POS,clean,0.2008,0,19.95
CC-012610,37931.0,10,1747.98,POS,clean,0.2225,0,21.06
CC-012611,29554.0,8,820.04,ATM,clean,0.1763,0,9.88
CC-012612,147299.0,16,5275.48,POS,clean,0.2834,0,63.56
CC-012613,43121.0,11,11213.3,Ecom,clean,0.3239,0,135.1
CC-012614,115477.0,8,540.33,ATM,clean,0.1436,0,6.51
CC-012615,13876.0,3,2904.17,ATM,night_burst,0.3516,0,34.99
CC-012616,58410.0,16,414.17,POS,clean,0.1004,0,4.99
CC-012617,2132.0,0,10250.5,Ecom,night_burst,0.3047,0,123.5
CC-012618,35100.0,9,63.91,POS,clean,0.0701,0,0.77
CC-012619,75420.0,20,73.87,POS,clean,0.076,0,0.89
CC-012620,67932.0,18,572.7,POS,clean,0.161,0,6.9
CC-012621,73904.0,20,63.08,POS,clean,0.0349,0,0.76
CC-012622,130448.0,12,1821.02,POS,clean,0.2075,0,21.94
CC-012623,161725.0,20,829.17,POS,clean,0.1609,0,9.99
CC-012624,125783.0,10,6220.85,POS,intl_first,0.3215,0,74.95
CC-012625,141287.0,15,3735.0,POS,clean,0.2763,0,45.0
CC-012626,28143.0,7,8299.17,ATM,geo_mismatch,0.9273,1,99.99
CC-012627,37603.0,10,83.0,POS,geo_mismatch,0.2369,0,1.0
CC-012628,161426.0,20,2104.88,POS,clean,0.2458,0,25.36
CC-012629,58849.0,16,45491.47,Ecom,amount_spike,0.4167,0,548.09
CC-012630,123096.0,10,1493.17,POS,clean,0.2037,0,17.99
CC-012631,143889.0,15,1032.52,POS,clean,0.2732,0,12.44
CC-012632,171354.0,23,248.17,ATM,night_burst,0.1143,0,2.99
CC-012633,115211.0,8,6349.5,ATM,clean,0.2953,0,76.5
CC-012634,140887.0,15,2333.13,POS,clean,0.2505,0,28.11
CC-012635,3394.0,0,4814.0,ATM,night_burst,0.2531,0,58.0
CC-012636,129391.0,11,2095.75,POS,clean,0.2226,0,25.25
CC-012637,161508.0,20,2370.48,POS,clean,0.2495,0,28.56
CC-012638,143251.0,15,331.17,POS,clean,0.1165,0,3.99
CC-012639,7113.0,1,147.74,ATM,night_burst,0.1393,0,1.78
CC-012640,132982.0,12,11570.2,Ecom,clean,0.3389,0,139.4
CC-012641,58632.0,16,12805.24,Ecom,clean,0.3417,0,154.28
CC-012642,62773.0,17,11196.7,Ecom,clean,0.3564,0,134.9
CC-012643,122767.0,10,16612.45,Ecom,clean,0.3406,0,200.15
CC-012644,115234.0,8,3319.17,ATM,clean,0.2558,0,39.99
CC-012645,23622.0,6,1788.65,ATM,clean,0.3011,0,21.55
CC-012646,161953.0,20,79664.23,Ecom,amount_spike,0.3844,0,959.81
CC-012647,76294.0,21,4146.68,ATM,clean,0.2453,0,49.96
CC-012648,147299.0,16,48140.0,Ecom,amount_spike,0.3986,0,580.0
CC-012649,36503.0,10,3156.49,POS,clean,0.2314,0,38.03
CC-012650,167234.0,22,2065.87,ATM,night_burst,0.224,0,24.89
CC-012651,76105.0,21,1990.34,ATM,clean,0.2491,0,23.98
CC-012652,127421.0,11,83.0,POS,clean,0.0699,0,1.0
CC-012653,160519.0,20,621.67,POS,clean,0.1353,0,7.49
CC-012654,4641.0,1,865.69,ATM,night_burst,0.2324,0,10.43
CC-012655,69995.0,19,4149.17,POS,clean,0.2556,0,49.99
CC-012656,52424.0,14,164.34,POS,clean,0.0854,0,1.98
CC-012657,79319.0,22,2307.4,ATM,night_burst,0.1985,0,27.8
CC-012658,60776.0,16,0.0,POS,clean,0.079,0,0.0
CC-012659,65414.0,18,644.08,POS,clean,0.185,0,7.76
CC-012660,113009.0,7,83.0,ATM,clean,0.0874,0,1.0
CC-012661,134286.0,13,0.0,POS,clean,0.0554,0,0.0
CC-012662,83573.0,23,296.31,ATM,night_burst,0.1044,0,3.57
CC-012663,14527.0,4,2524.86,ATM,night_burst,0.3171,0,30.42
CC-012664,168267.0,22,968.61,ATM,night_burst,0.1703,0,11.67
CC-012665,81311.0,22,244.85,ATM,night_burst,0.1294,0,2.95
CC-012666,128705.0,11,73.87,POS,clean,0.0702,0,0.89
CC-012667,169874.0,23,829.17,ATM,night_burst,0.2046,0,9.99
CC-012668,53973.0,14,3192.18,POS,clean,0.2475,0,38.46
CC-012669,146175.0,16,3303.4,POS,clean,0.2641,0,39.8
CC-012670,28567.0,7,8158.9,ATM,clean,0.3169,0,98.3
CC-012671,48969.0,13,2238.51,POS,clean,0.2813,0,26.97
CC-012672,63578.0,17,24084.94,Ecom,amount_spike,0.7,1,290.18
CC-012673,31931.0,8,1660.0,ATM,clean,0.2088,0,20.0
CC-012674,168004.0,22,3553.23,ATM,night_burst,0.247,0,42.81
CC-012675,139828.0,14,1756.28,POS,clean,0.2106,0,21.16
CC-012676,78307.0,21,73.87,ATM,geo_mismatch,0.1981,0,0.89
CC-012677,55346.0,15,7469.17,POS,clean,0.3582,0,89.99
CC-012678,122921.0,10,56803.54,Ecom,amount_spike,0.367,0,684.38
CC-012679,137761.0,14,148.57,POS,clean,0.0919,0,1.79
CC-012680,155991.0,19,19173.0,Ecom,clean,0.361,0,231.0
CC-012681,58045.0,16,3638.72,POS,clean,0.2581,0,43.84
CC-012682,22781.0,6,1000.15,ATM,intl_first,0.2855,0,12.05
CC-012683,160271.0,20,830.0,POS,clean,0.1827,0,10.0
CC-012684,156754.0,19,82.17,POS,clean,0.0581,0,0.99
CC-012685,33099.0,9,316.23,POS,clean,0.1368,0,3.81
CC-012686,76211.0,21,5602.5,ATM,clean,0.2859,0,67.5
CC-012687,151458.0,18,5795.06,POS,clean,0.2698,0,69.82
CC-012688,70961.0,19,940.39,POS,clean,0.1617,0,11.33
CC-012689,170299.0,23,17410.91,Ecom,night_burst,0.356,0,209.77
CC-012690,160600.0,20,1568.7,POS,clean,0.1773,0,18.9
CC-012691,114674.0,7,238.21,ATM,clean,0.1275,0,2.87
CC-012692,139843.0,14,830.0,POS,clean,0.1513,0,10.0
CC-012693,148783.0,17,9987.39,Ecom,clean,0.3188,0,120.33
CC-012694,79599.0,22,1021.73,ATM,night_burst,0.2263,0,12.31
CC-012695,131586.0,12,738.7,POS,clean,0.1491,0,8.9
CC-012696,141003.0,15,16343.53,Ecom,clean,0.3765,0,196.91
CC-012697,154921.0,19,18236.76,Ecom,clean,0.3363,0,219.72
CC-012698,117784.0,8,746.17,ATM,clean,0.1507,0,8.99
CC-012699,138264.0,14,7726.47,POS,clean,0.3899,0,93.09
CC-012700,120016.0,9,381.8,POS,clean,0.1307,0,4.6
CC-012701,86049.0,23,73.87,ATM,night_burst,0.056,0,0.89
CC-012702,123379.0,10,10707.0,Ecom,clean,0.3176,0,129.0
CC-012703,161522.0,20,297.97,POS,clean,0.1359,0,3.59
CC-012704,171455.0,23,15452.11,Ecom,night_burst,0.3928,0,186.17
CC-012705,56878.0,15,7621.89,POS,clean,0.3628,0,91.83
CC-012706,76586.0,21,2290.8,ATM,clean,0.2156,0,27.6
CC-012707,162854.0,21,8300.0,Ecom,clean,0.3029,0,100.0
CC-012708,156033.0,19,3553.23,POS,clean,0.2814,0,42.81
CC-012709,130151.0,12,313.74,POS,clean,0.0994,0,3.78
CC-012710,98636.0,3,30236.07,Ecom,night_burst,0.4479,0,364.29
CC-012711,115705.0,8,1493.17,ATM,clean,0.1889,0,17.99
CC-012712,95558.0,2,0.83,ATM,night_burst,0.0868,0,0.01
CC-012713,86515.0,0,1037.5,ATM,night_burst,0.1881,0,12.5
CC-012714,71687.0,19,83.0,POS,clean,0.0715,0,1.0
CC-012715,41170.0,11,6920.54,POS,geo_mismatch,0.9152,1,83.38
CC-012716,112299.0,7,5228.17,ATM,clean,0.2761,0,62.99
CC-012717,45623.0,12,18060.8,Ecom,clean,0.3466,0,217.6
CC-012718,85571.0,23,620.84,ATM,night_burst,0.1688,0,7.48
CC-012719,145830.0,16,2656.0,POS,clean,0.2411,0,32.0
CC-012720,66529.0,18,107.07,POS,clean,0.0613,0,1.29
CC-012721,147480.0,16,221.61,POS,clean,0.1241,0,2.67
CC-012722,74483.0,20,380.14,POS,clean,0.1078,0,4.58
CC-012723,152411.0,18,1659.17,POS,clean,0.2027,0,19.99
CC-012724,58384.0,16,372.67,POS,clean,0.1322,0,4.49
CC-012725,160888.0,20,5041.42,POS,clean,0.3157,0,60.74
CC-012726,149103.0,17,1889.08,POS,geo_mismatch,0.3427,0,22.76
CC-012727,118591.0,8,0.0,ATM,clean,0.0595,0,0.0
CC-012728,118526.0,8,13632.75,Ecom,clean,0.3658,0,164.25
CC-012729,127263.0,11,1660.0,POS,clean,0.2633,0,20.0
CC-012730,126548.0,11,2047.61,POS,clean,0.2184,0,24.67
CC-012731,93027.0,1,3734.17,ATM,night_burst,0.3334,0,44.99
CC-012732,73596.0,20,830.0,POS,clean,0.1364,0,10.0
CC-012733,75966.0,21,19940.75,Ecom,clean,0.361,0,240.25
CC-012734,55040.0,15,2403.68,POS,clean,0.2573,0,28.96
CC-012735,83007.0,23,6601.82,ATM,night_burst,0.3077,0,79.54
CC-012736,63189.0,17,73.87,POS,clean,0.0643,0,0.89
CC-012737,59598.0,16,1074.02,POS,clean,0.2533,0,12.94
CC-012738,38420.0,10,3735.0,POS,clean,0.2786,0,45.0
CC-012739,141681.0,15,2453.48,POS,clean,0.337,0,29.56
CC-012740,125258.0,10,3735.0,POS,clean,0.2446,0,45.0
CC-012741,44225.0,12,332.0,POS,clean,0.1049,0,4.0
CC-012742,144566.0,16,4150.0,POS,clean,0.2725,0,50.0
CC-012743,79069.0,21,7212.7,ATM,clean,0.3293,0,86.9
CC-012744,61171.0,16,6926.35,POS,clean,0.3067,0,83.45
CC-012745,71418.0,19,3320.0,POS,clean,0.2391,0,40.0
CC-012746,165352.0,21,70028.76,Ecom,amount_spike,0.389,0,843.72
CC-012747,50459.0,14,11029.04,Ecom,clean,0.3389,0,132.88
CC-012748,87279.0,0,444.88,ATM,night_burst,0.1393,0,5.36
CC-012749,146617.0,16,3228.7,POS,clean,0.2641,0,38.9
CC-012750,32849.0,9,4564.17,POS,clean,0.2935,0,54.99
CC-012751,147139.0,16,1021.73,POS,clean,0.3058,0,12.31
CC-012752,152593.0,18,8300.0,Ecom,clean,0.343,0,100.0
CC-012753,78900.0,21,82.17,ATM,clean,0.0576,0,0.99
CC-012754,33526.0,9,410.85,POS,clean,0.109,0,4.95
CC-012755,60295.0,16,83.0,POS,clean,0.0759,0,1.0
CC-012756,141746.0,15,25398.0,Ecom,clean,0.3771,0,306.0
CC-012757,153645.0,18,373.5,POS,clean,0.1257,0,4.5
CC-012758,8169.0,2,83.0,ATM,geo_mismatch,0.7,1,1.0
CC-012759,63241.0,17,996.0,POS,clean,0.1799,0,12.0
CC-012760,104935.0,5,4150.0,ATM,night_burst,0.3315,0,50.0
CC-012761,121192.0,9,164.34,POS,clean,0.1092,0,1.98
CC-012762,126181.0,11,8298.34,POS,clean,0.3055,0,99.98
CC-012763,118334.0,8,73.87,ATM,clean,0.076,0,0.89
CC-012764,43204.0,12,8217.0,POS,clean,0.3061,0,99.0
CC-012765,38974.0,10,2817.02,POS,clean,0.2446,0,33.94
CC-012766,57397.0,15,12274.87,Ecom,clean,0.3313,0,147.89
CC-012767,53658.0,14,0.0,POS,geo_mismatch,0.7,1,0.0
CC-012768,113178.0,7,83.0,ATM,clean,0.0844,0,1.0
CC-012769,150970.0,17,16517.0,Ecom,clean,0.419,0,199.0
CC-012770,76374.0,21,830.0,ATM,clean,0.1409,0,10.0
CC-012771,127667.0,11,3969.89,POS,clean,0.2608,0,47.83
CC-012772,143489.0,15,15254.57,Ecom,clean,0.3747,0,183.79
CC-012773,159800.0,20,6152.79,POS,clean,0.3184,0,74.13
CC-012774,40971.0,11,1213.46,POS,clean,0.1983,0,14.62
CC-012775,133112.0,12,25184.69,Ecom,clean,0.3447,0,303.43
CC-012776,75075.0,20,9818.9,Ecom,clean,0.3174,0,118.3
CC-012777,24336.0,6,164.34,ATM,clean,0.1884,0,1.98
CC-012778,133891.0,13,742.02,POS,geo_mismatch,0.2436,0,8.94
CC-012779,81696.0,22,6361.95,ATM,night_burst,0.3046,0,76.65
CC-012780,143042.0,15,15687.0,Ecom,clean,0.3336,0,189.0
CC-012781,80020.0,22,9999.84,Ecom,night_burst,0.3096,0,120.48
CC-012782,76735.0,21,164.34,ATM,clean,0.0875,0,1.98
CC-012783,41204.0,11,2511.58,POS,geo_mismatch,0.8463,1,30.26
CC-012784,46131.0,12,3734.17,POS,clean,0.2384,0,44.99
CC-012785,72145.0,20,164.34,POS,clean,0.0887,0,1.98
CC-012786,66853.0,18,637.44,POS,clean,0.151,0,7.68
CC-012787,141762.0,15,4980.0,POS,clean,0.2852,0,60.0
CC-012788,62247.0,17,332.0,POS,clean,0.1187,0,4.0
CC-012789,121062.0,9,164.34,POS,clean,0.0967,0,1.98
CC-012790,33474.0,9,1328.0,POS,clean,0.195,0,16.0
CC-012791,124492.0,10,1245.0,POS,clean,0.2532,0,15.0
CC-012792,77107.0,21,83.0,ATM,clean,0.1035,0,1.0
CC-012793,129418.0,11,14379.75,Ecom,clean,0.347,0,173.25
CC-012794,57832.0,16,50908.88,Ecom,amount_spike,0.3989,0,613.36
CC-012795,125937.0,10,3148.19,POS,clean,0.2551,0,37.93
CC-012796,71192.0,19,829.17,POS,clean,0.1556,0,9.99
CC-012797,137615.0,14,291.33,POS,clean,0.1668,0,3.51
CC-012798,147056.0,16,4921.07,POS,clean,0.2658,0,59.29
CC-012799,67338.0,18,4432.2,POS,clean,0.2744,0,53.4
CC-012800,149362.0,17,21829.0,Ecom,clean,0.4064,0,263.0
CC-012801,161924.0,20,830.0,POS,clean,0.1795,0,10.0
CC-012802,68268.0,18,346.94,POS,clean,0.1234,0,4.18
CC-012803,643.0,0,1161.17,ATM,night_burst,0.1769,0,13.99
CC-012804,71532.0,19,107.07,POS,clean,0.0908,0,1.29
CC-012805,160546.0,20,2732.36,POS,clean,0.2376,0,32.92
CC-012806,144806.0,16,73.87,POS,clean,0.0357,0,0.89
CC-012807,137811.0,14,6474.0,POS,clean,0.2835,0,78.0
CC-012808,136072.0,13,1908.17,POS,clean,0.251,0,22.99
CC-012809,150969.0,17,49800.0,Ecom,amount_spike,0.3746,0,600.0
CC-012810,165472.0,21,1078.17,ATM,clean,0.1867,0,12.99
CC-012811,169478.0,23,16600.0,Ecom,night_burst,0.3675,0,200.0
CC-012812,165132.0,21,1021.73,ATM,amount_spike,0.7,1,12.31
CC-012813,89939.0,0,1660.0,ATM,night_burst,0.3161,0,20.0
CC-012814,159675.0,20,43562.55,Ecom,amount_spike,0.3815,0,524.85
CC-012815,28692.0,7,8299.17,ATM,geo_mismatch,0.9273,1,99.99
CC-012816,11746.0,3,372.67,ATM,night_burst,0.225,0,4.49
CC-012817,122884.0,10,2616.99,POS,clean,0.2454,0,31.53
CC-012818,78980.0,21,248.17,ATM,clean,0.0967,0,2.99
CC-012819,168731.0,22,223.27,ATM,night_burst,0.1227,0,2.69
CC-012820,27037.0,7,830.0,ATM,clean,0.1796,0,10.0
CC-012821,126475.0,11,631.63,POS,clean,0.2151,0,7.61
CC-012822,74204.0,20,2564.7,POS,clean,0.2322,0,30.9
CC-012823,145651.0,16,2789.63,POS,clean,0.2399,0,33.61
CC-012824,36756.0,10,107.07,POS,geo_mismatch,0.2629,0,1.29
CC-012825,61001.0,16,886.44,POS,clean,0.1649,0,10.68
CC-012826,164804.0,21,223.27,ATM,clean,0.1099,0,2.69
CC-012827,138393.0,14,6444.95,POS,clean,0.3336,0,77.65
CC-012828,37219.0,10,10516.1,Ecom,clean,0.3251,0,126.7
CC-012829,63728.0,17,1225.91,POS,clean,0.2052,0,14.77
CC-012830,155757.0,19,829.17,POS,clean,0.1964,0,9.99
CC-012831,168438.0,22,11258.12,Ecom,night_burst,0.341,0,135.64
CC-012832,161876.0,20,148.57,POS,clean,0.0887,0,1.79
CC-012833,122861.0,10,1161.17,POS,clean,0.1784,0,13.99
CC-012834,68881.0,19,954.5,POS,clean,0.204,0,11.5
CC-012835,59281.0,16,2954.8,POS,clean,0.2221,0,35.6
CC-012836,137991.0,14,9960.0,Ecom,clean,0.3317,0,120.0
CC-012837,105904.0,5,779.37,ATM,night_burst,0.2209,0,9.39
CC-012838,115560.0,8,40504.0,Ecom,amount_spike,0.4139,0,488.0
CC-012839,37461.0,10,1021.73,POS,clean,0.2317,0,12.31
CC-012840,70562.0,19,3033.65,POS,clean,0.2334,0,36.55
CC-012841,141320.0,15,16239.78,Ecom,geo_mismatch,0.9611,1,195.66
CC-012842,139552.0,14,8217.0,POS,clean,0.3391,0,99.0
CC-012843,64362.0,17,2354.71,POS,clean,0.2178,0,28.37
CC-012844,47950.0,13,12208.47,Ecom,clean,0.3946,0,147.09
CC-012845,160579.0,20,8964.0,Ecom,clean,0.3279,0,108.0
CC-012846,87612.0,0,1850.07,ATM,night_burst,0.2308,0,22.29
CC-012847,125206.0,10,5014.03,POS,clean,0.3194,0,60.41
CC-012848,113100.0,7,83.0,ATM,clean,0.0659,0,1.0
CC-012849,157560.0,19,6348.67,POS,clean,0.342,0,76.49
CC-012850,76664.0,21,2075.0,ATM,clean,0.2659,0,25.0
CC-012851,75251.0,20,1240.85,POS,clean,0.1665,0,14.95
CC-012852,50785.0,14,18648.44,Ecom,clean,0.3459,0,224.68
CC-012853,163071.0,21,13277.51,Ecom,clean,0.3405,0,159.97
CC-012854,40512.0,11,8291.7,POS,clean,0.3302,0,99.9
CC-012855,165201.0,21,6639.17,ATM,clean,0.3035,0,79.99
CC-012856,93834.0,2,0.83,ATM,geo_mismatch,0.7,1,0.01
CC-012857,61445.0,17,4229.68,POS,clean,0.2668,0,50.96
CC-012858,55560.0,15,14940.0,Ecom,clean,0.3628,0,180.0
CC-012859,66500.0,18,314.57,POS,clean,0.1153,0,3.79
CC-012860,27312.0,7,51999.5,Ecom,amount_spike,0.3877,0,626.5
CC-012861,111666.0,7,20276.07,Ecom,clean,0.3453,0,244.29
CC-012862,74224.0,20,439.9,POS,clean,0.1086,0,5.3
CC-012863,4945.0,1,5809.17,ATM,night_burst,0.3801,0,69.99
CC-012864,290.0,0,2531.5,ATM,night_burst,0.2397,0,30.5
CC-012865,55188.0,15,125254.47,Ecom,amount_spike,0.4027,0,1509.09
CC-012866,67564.0,18,90811.96,Ecom,amount_spike,0.4114,0,1094.12
CC-012867,9327.0,2,10089.48,Ecom,night_burst,0.393,0,121.56
CC-012868,83572.0,23,12948.0,Ecom,night_burst,0.3251,0,156.0
CC-012869,43566.0,12,6638.34,POS,clean,0.307,0,79.98
CC-012870,53234.0,14,16268.0,Ecom,clean,0.382,0,196.0
CC-012871,31354.0,8,11183.42,Ecom,clean,0.3275,0,134.74
CC-012872,48500.0,13,87.98,POS,clean,0.0759,0,1.06
CC-012873,113557.0,7,83.0,ATM,clean,0.0789,0,1.0
CC-012874,48741.0,13,4369.95,POS,clean,0.2755,0,52.65
CC-012875,53701.0,14,164.34,POS,clean,0.0771,0,1.98
CC-012876,152902.0,18,164.34,POS,clean,0.0922,0,1.98
CC-012877,130192.0,12,7941.44,POS,clean,0.3397,0,95.68
CC-012878,67678.0,18,2985.51,POS,clean,0.2252,0,35.97
CC-012879,63666.0,17,30402.9,Ecom,clean,0.3773,0,366.3
CC-012880,56934.0,15,1909.0,POS,clean,0.2324,0,23.0
CC-012881,114084.0,7,0.0,ATM,clean,0.0348,0,0.0
CC-012882,61295.0,17,115.37,POS,clean,0.0981,0,1.39
CC-012883,94362.0,2,83.0,ATM,geo_mismatch,0.7,1,1.0
CC-012884,159895.0,20,662.34,POS,clean,0.1548,0,7.98
CC-012885,153819.0,18,830.0,POS,clean,0.1555,0,10.0
CC-012886,85181.0,23,166.0,ATM,geo_mismatch,0.7,1,2.0
CC-012887,71245.0,19,3734.17,POS,clean,0.2628,0,44.99
CC-012888,28648.0,7,6638.34,ATM,clean,0.3056,0,79.98
CC-012889,93888.0,2,83.0,ATM,geo_mismatch,0.7,1,1.0
CC-012890,121631.0,9,2075.0,POS,clean,0.2138,0,25.0
CC-012891,124641.0,10,3653.66,POS,clean,0.2906,0,44.02
CC-012892,94017.0,2,2988.0,ATM,night_burst,0.3372,0,36.0
CC-012893,72494.0,20,107.07,POS,clean,0.0553,0,1.29
CC-012894,147796.0,17,39517.96,Ecom,amount_spike,0.3768,0,476.12
CC-012895,59163.0,16,12503.95,Ecom,clean,0.3568,0,150.65
CC-012896,140040.0,14,7127.21,POS,clean,0.3035,0,85.87
CC-012897,112722.0,7,1203.5,ATM,clean,0.1686,0,14.5
CC-012898,129869.0,12,3788.12,POS,clean,0.2938,0,45.64
CC-012899,45934.0,12,1660.0,POS,clean,0.198,0,20.0
CC-012900,47543.0,13,132634.0,Ecom,amount_spike,0.4381,0,1598.0
CC-012901,148492.0,17,49235.6,Ecom,amount_spike,0.3772,0,593.2
CC-012902,65341.0,18,2385.42,POS,clean,0.2531,0,28.74
CC-012903,83543.0,23,2219.42,ATM,night_burst,0.2057,0,26.74
CC-012904,81289.0,22,995.17,ATM,night_burst,0.2192,0,11.99
CC-012905,154313.0,18,830.0,POS,clean,0.2137,0,10.0
CC-012906,42817.0,11,3319.17,POS,clean,0.2353,0,39.99
CC-012907,81314.0,22,3237.0,ATM,night_burst,0.2786,0,39.0
CC-012908,67586.0,18,36314.16,Ecom,amount_spike,0.4019,0,437.52
CC-012909,157693.0,19,3553.23,POS,clean,0.234,0,42.81
CC-012910,130062.0,12,4931.03,POS,clean,0.3252,0,59.41
CC-012911,136532.0,13,410.85,POS,clean,0.1199,0,4.95
CC-012912,62097.0,17,1078.17,POS,clean,0.1718,0,12.99
CC-012913,67921.0,18,4394.85,POS,clean,0.2709,0,52.95
CC-012914,152175.0,18,63.08,POS,clean,0.147,0,0.76
CC-012915,131917.0,12,415.0,POS,clean,0.1139,0,5.0
CC-012916,168616.0,22,413.34,ATM,night_burst,0.1242,0,4.98
CC-012917,165099.0,21,63.91,ATM,clean,0.0685,0,0.77
CC-012918,142701.0,15,45371.95,Ecom,amount_spike,0.3704,0,546.65
CC-012919,59020.0,16,11945.36,Ecom,clean,0.3226,0,143.92
CC-012920,156925.0,19,742.85,POS,clean,0.213,0,8.95
CC-012921,39140.0,10,166.0,POS,clean,0.1041,0,2.0
CC-012922,60098.0,16,62.25,POS,clean,0.0565,0,0.75
CC-012923,35181.0,9,73.87,POS,clean,0.0375,0,0.89
CC-012924,3766.0,1,2189.54,ATM,night_burst,0.3368,0,26.38
CC-012925,135812.0,13,4560.85,POS,clean,0.2896,0,54.95
CC-012926,68535.0,19,667.32,POS,clean,0.1384,0,8.04
CC-012927,18415.0,5,817.55,ATM,night_burst,0.2448,0,9.85
CC-012928,48550.0,13,3444.5,POS,clean,0.2552,0,41.5
CC-012929,67768.0,18,348.6,POS,clean,0.1413,0,4.2
