order_id,order_date,customer_id,country,city,category,gmv_inr,status,ship_hours,promised_hours,late_flag
61954,2017-06-23 08:53:00,8067,Alemania,Other,Cleats,9958.34,Delivered,120,96,1
47273,2016-11-21 01:29:00,9162,Arabia Saudí,Other,Men's Footwear,10789.17,Delivered,96,96,0
1212,2015-01-18 16:16:00,4100,República Dominicana,Other,Camping & Hiking,24898.34,Delivered,72,48,1
57230,2017-04-15 09:52:00,12298,México,Other,Cleats,14937.51,Delivered,144,96,1
283,2015-01-05 02:47:00,11466,Cuba,Other,Water Sports,16599.17,Delivered,96,48,1
5871,2015-03-27 16:31:00,6052,México,Other,Other,5308.68,Delivered,48,96,0
34249,2016-05-14 22:36:00,1979,Estados Unidos,Other,Water Sports,16599.17,Delivered,48,24,0
32781,2016-04-23 12:17:00,256,Estados Unidos,Seattle,Cardio Equipment,9960.0,Delivered,48,48,0
62254,2017-06-27 17:59:00,11789,Países Bajos,Other,Fishing,33198.34,Delivered,120,96,1
28597,2016-02-22 10:27:00,4090,Malasia,Other,Fishing,33198.34,Delivered,48,24,1
18727,2015-10-01 08:33:00,9563,Alemania,Other,Women's Apparel,20750.0,Delivered,72,96,0
58366,2017-05-01 23:51:00,8008,Nicaragua,Managua,Other,20749.17,Delivered,48,48,0
64718,2017-08-02 17:14:00,10242,Italia,Other,Water Sports,16599.17,Delivered,24,0,0
32682,2016-04-22 01:36:00,4773,Estados Unidos,Other,Shop By Sport,9957.51,Delivered,72,96,0
38591,2016-07-17 07:47:00,2851,Estados Unidos,Other,Water Sports,16599.17,Delivered,48,24,1
41649,2016-08-30 23:08:00,7694,Azerbaiyán,Other,Women's Apparel,20750.0,Delivered,24,0,1
37048,2016-06-24 19:12:00,4209,Estados Unidos,Other,Water Sports,16599.17,Delivered,96,96,0
61166,2017-06-11 20:49:00,4393,Argentina,Other,Cleats,14937.51,Delivered,48,96,0
20047,2015-10-20 15:00:00,10672,Italia,Other,Fishing,33198.34,Delivered,72,96,0
34536,2016-05-19 03:08:00,2852,Estados Unidos,Houston,Water Sports,16599.17,Delivered,48,48,0
56516,2017-04-04 23:43:00,7507,México,Mexico City,Cardio Equipment,41495.85,Delivered,48,96,0
8139,2015-04-29 19:06:00,2884,México,Other,Shop By Sport,6638.34,Delivered,120,96,1
883,2015-01-13 21:00:00,4305,Cuba,Other,Camping & Hiking,24898.34,Delivered,48,24,1
20671,2015-10-29 17:37:00,11277,Japón,Other,Women's Apparel,8300.0,Delivered,48,96,0
64855,2017-08-04 17:14:00,767,Reino Unido,Other,Cardio Equipment,16598.34,Delivered,144,96,0
51685,2017-01-24 11:12:00,6970,República Dominicana,Santo Domingo,Fishing,33198.34,Delivered,144,48,1
1006,2015-01-15 16:05:00,9028,Uruguay,Other,Fishing,33198.34,Delivered,48,96,0
38413,2016-07-14 17:26:00,7108,Estados Unidos,Seattle,Fishing,33198.34,Delivered,96,96,0
17625,2015-09-15 06:28:00,11,Francia,Other,Cleats,9958.34,Delivered,144,96,1
47780,2016-11-28 11:06:00,5981,Austria,Other,Women's Apparel,16600.0,Delivered,144,96,1
11466,2015-06-17 08:42:00,12040,Alemania,Other,Cardio Equipment,16598.34,Delivered,48,96,0
40961,2016-08-20 22:06:00,5520,Estados Unidos,Other,Indoor/Outdoor Games,16593.36,Delivered,24,0,1
18202,2015-09-23 16:37:00,10248,Alemania,Other,Women's Apparel,12450.0,Delivered,72,96,0
6536,2015-04-06 09:30:00,12024,Brasil,Other,Fishing,33198.34,Delivered,48,24,1
39588,2016-07-31 21:05:00,11768,Estados Unidos,Other,Cleats,24895.85,Delivered,48,24,1
4059,2015-03-01 05:41:00,7048,Perú,Other,Men's Footwear,10789.17,Delivered,0,0,0
13890,2015-07-22 17:56:00,9120,Alemania,Other,Men's Footwear,10789.17,Delivered,144,48,1
9642,2015-05-21 17:40:00,5339,Nicaragua,Other,Indoor/Outdoor Games,4148.34,Delivered,72,48,1
49085,2016-12-17 12:18:00,7761,República Democrática del Congo,Other,Camping & Hiking,24898.34,Delivered,48,24,0
31270,2016-04-01 10:55:00,3079,Australia,Other,Fishing,33198.34,Delivered,144,96,1
10103,2015-05-28 11:10:00,8368,Brasil,Other,Fishing,33198.34,Delivered,96,48,1
51250,2017-01-18 02:48:00,3221,Irak,Other,Camping & Hiking,24898.34,Delivered,144,96,1
64129,2017-07-25 02:53:00,4666,Francia,Paris,Indoor/Outdoor Games,12445.02,Delivered,0,0,0
30108,2016-03-15 11:49:00,1213,Australia,Melbourne,Fishing,33198.34,Delivered,96,96,0
12418,2015-07-01 06:13:00,1903,España,Other,Cleats,14937.51,Delivered,96,96,0
67984,2017-09-19 09:28:00,5910,Francia,Other,Cardio Equipment,8299.17,Delivered,120,96,1
35703,2016-06-05 04:00:00,11679,Estados Unidos,Columbus,Men's Footwear,10789.17,Delivered,96,96,0
21225,2015-11-06 19:42:00,7501,Australia,Other,Indoor/Outdoor Games,16593.36,Delivered,144,96,1
4102,2015-03-01 20:45:00,3708,Brasil,Other,Golf Balls,2488.34,Delivered,72,96,0
20488,2015-10-27 01:30:00,10313,Nepal,Other,Women's Apparel,12450.0,Delivered,96,96,0
17737,2015-09-16 21:42:00,11605,Francia,Other,Cleats,4979.17,Delivered,48,24,1
66310,2017-08-25 22:59:00,4019,Dinamarca,Other,Indoor/Outdoor Games,16593.36,Delivered,144,96,1
57446,2017-04-18 13:32:00,6357,Cuba,Other,Men's Footwear,10789.17,Delivered,48,48,0
62925,2017-07-07 13:04:00,8528,España,Other,Men's Footwear,10789.17,Delivered,48,24,0
4023,2015-02-28 17:05:00,2219,México,León,Cleats,24895.85,Delivered,96,48,0
52161,2017-01-31 09:58:00,790,El Salvador,Other,Men's Footwear,10789.17,Delivered,48,96,0
50462,2017-01-06 14:44:00,8714,Nigeria,Other,Men's Footwear,10789.17,Delivered,72,48,1
3865,2015-02-26 09:43:00,9739,México,Mexico City,Fishing,33198.34,Delivered,48,24,1
2973,2015-02-13 09:13:00,2234,México,Other,Water Sports,16599.17,Delivered,96,96,0
10429,2015-06-02 05:23:00,11606,Reino Unido,Other,Camping & Hiking,24898.34,Delivered,120,96,0
32839,2016-04-24 08:36:00,9722,Estados Unidos,Columbus,Cleats,19916.68,Delivered,120,48,1
5779,2015-03-26 08:17:00,3145,México,Other,Cleats,14937.51,Delivered,120,96,1
14824,2015-08-05 09:09:00,436,Alemania,Other,Women's Apparel,12450.0,Delivered,120,96,1
56975,2017-04-11 16:31:00,672,México,Other,Cardio Equipment,41495.85,Delivered,144,48,1
66607,2017-08-30 07:02:00,1690,Francia,Other,Men's Footwear,10789.17,Delivered,48,24,1
76618,2018-01-23 10:20:00,20171,Australia,Other,Other,3299.25,Delivered,96,96,0
20240,2015-10-23 10:37:00,8805,Francia,Other,Indoor/Outdoor Games,16593.36,Delivered,144,96,1
28124,2016-02-15 12:44:00,11646,Indonesia,Other,Camping & Hiking,24898.34,Delivered,120,96,1
5342,2015-03-19 23:11:00,3471,México,Mexico City,Camping & Hiking,24898.34,Delivered,48,24,1
32787,2016-04-23 14:23:00,10863,Estados Unidos,New York City,Indoor/Outdoor Games,4148.34,Delivered,72,96,0
8588,2015-05-06 08:24:00,4710,México,Other,Electronics,15932.68,Delivered,96,96,0
62536,2017-07-01 20:47:00,603,Alemania,Other,Camping & Hiking,24898.34,Delivered,48,96,0
3510,2015-02-21 05:21:00,12296,Honduras,Other,Fishing,33198.34,Delivered,144,96,1
55543,2017-03-21 18:50:00,11162,México,Other,Indoor/Outdoor Games,8296.68,Delivered,48,24,0
64906,2017-08-05 11:06:00,3350,Francia,Paris,Other,12449.17,Delivered,48,48,0
23188,2015-12-05 11:26:00,9640,China,Other,Water Sports,16599.17,Delivered,96,96,0
66196,2017-08-24 07:03:00,1074,Alemania,Other,Cleats,4979.17,Delivered,48,96,0
21991,2015-11-18 00:04:00,220,Australia,Other,Cleats,4979.17,Delivered,48,48,0
55831,2017-03-25 23:44:00,7632,Nicaragua,Other,Water Sports,16599.17,Delivered,48,96,0
8962,2015-05-11 19:26:00,457,Panamá,Other,Women's Apparel,8300.0,Delivered,48,24,1
56778,2017-04-08 19:30:00,328,México,Other,Fishing,33198.34,Delivered,96,96,0
54767,2017-03-10 10:58:00,8233,México,Other,Other,7300.68,Delivered,72,48,1
32108,2016-04-13 16:30:00,5646,Estados Unidos,Other,Shop By Sport,13276.68,Delivered,96,96,0
14098,2015-07-25 18:48:00,3659,Francia,Other,Fishing,33198.34,Delivered,96,96,0
47188,2016-11-19 19:42:00,11523,Irak,Other,Men's Footwear,10789.17,Delivered,96,96,0
37669,2016-07-03 20:46:00,6405,Estados Unidos,New York City,Fishing,33198.34,Delivered,120,48,1
14391,2015-07-30 01:27:00,2381,Francia,Other,Women's Apparel,8300.0,Delivered,48,48,0
65667,2017-08-16 13:43:00,4260,Francia,Other,Cleats,19916.68,Delivered,72,96,0
753,2015-01-11 23:27:00,5094,México,Mexico City,Fishing,33198.34,Delivered,48,24,0
24629,2015-12-26 12:17:00,9092,India,Other,Women's Apparel,4150.0,Delivered,120,96,1
44515,2016-10-11 19:14:00,11766,Níger,Other,Women's Apparel,4150.0,Delivered,48,24,1
48260,2016-12-05 11:16:00,7179,República Democrática del Congo,Other,Cleats,9958.34,Delivered,144,96,1
63037,2017-07-09 04:19:00,9637,Alemania,Other,Camping & Hiking,24898.34,Delivered,72,96,0
17389,2015-09-11 19:47:00,10653,Dinamarca,Other,Cleats,14937.51,Delivered,120,96,1
33932,2016-05-10 07:32:00,4579,Estados Unidos,Other,Other,9957.51,Delivered,72,96,0
72968,2017-12-01 03:35:00,16521,Filipinas,Manila,Other,7005.2,Delivered,96,96,0
43661,2016-09-29 08:02:00,483,Kenia,Other,Fishing,33198.34,Delivered,48,96,0
6725,2015-04-09 03:43:00,9940,México,Juárez,Indoor/Outdoor Games,4148.34,Delivered,144,96,1
64034,2017-07-23 17:36:00,6474,Alemania,Other,Water Sports,16599.17,Delivered,120,48,0
6222,2015-04-01 19:29:00,5967,República Dominicana,Santo Domingo,Other,11202.51,Delivered,72,96,0
24297,2015-12-21 15:58:00,3513,Japón,Other,Shop By Sport,9960.0,Delivered,72,96,0
52303,2017-02-02 11:43:00,4016,Cuba,Other,Cleats,14937.51,Delivered,96,96,0
6472,2015-04-05 11:04:00,7046,Cuba,Other,Men's Footwear,10789.17,Delivered,72,96,0
3774,2015-02-25 01:51:00,12431,Guatemala,Other,Women's Apparel,20750.0,Delivered,48,24,0
19748,2015-10-16 06:15:00,6818,Italia,Other,Camping & Hiking,24898.34,Delivered,96,48,1
57989,2017-04-26 11:46:00,2828,Brasil,Other,Women's Apparel,4150.0,Delivered,120,96,1
182,2015-01-03 15:24:00,10984,Cuba,Santiago de Cuba,Fishing,33198.34,Delivered,72,96,0
50588,2017-01-08 10:52:00,9172,Rusia,Other,Men's Footwear,10789.17,Delivered,96,96,0
22219,2015-11-21 07:57:00,4900,India,Other,Cleats,14937.51,Delivered,48,24,1
49107,2016-12-17 20:01:00,5719,Ucrania,Other,Indoor/Outdoor Games,8296.68,Delivered,48,24,1
8093,2015-04-29 02:59:00,4774,Cuba,Other,Indoor/Outdoor Games,12445.02,Delivered,96,96,0
47771,2016-11-28 07:57:00,10794,Canada,Other,Cleats,9958.34,Delivered,48,96,0
13198,2015-07-12 15:29:00,8602,Alemania,Other,Men's Footwear,10789.17,Delivered,48,24,1
24650,2015-12-26 19:38:00,7270,India,Other,Fishing,33198.34,Delivered,144,96,0
18680,2015-09-30 16:05:00,7438,Austria,Viena,Cleats,4979.17,Delivered,144,96,1
16708,2015-09-01 21:12:00,2587,Austria,Viena,Cardio Equipment,24897.51,Delivered,96,96,0
33292,2016-04-30 23:19:00,5063,Estados Unidos,Houston,Cleats,9958.34,Delivered,72,96,0
65119,2017-08-08 13:44:00,742,Suecia,Other,Cleats,9958.34,Delivered,120,96,1
39861,2016-08-04 20:44:00,2911,Estados Unidos,Other,Cleats,4979.17,Delivered,48,96,0
11931,2015-06-24 03:36:00,8585,Francia,Paris,Indoor/Outdoor Games,8296.68,Delivered,48,96,0
58142,2017-04-28 17:22:00,2721,México,Juárez,Indoor/Outdoor Games,4148.34,Delivered,72,96,0
8259,2015-05-01 13:08:00,7518,República Dominicana,Santo Domingo,Indoor/Outdoor Games,12445.02,Delivered,120,96,1
11511,2015-06-18 00:27:00,11046,Alemania,Other,Men's Footwear,10789.17,Delivered,48,48,0
3716,2015-02-24 05:31:00,3679,Honduras,San Pedro Sula,Women's Apparel,20750.0,Delivered,48,96,0
20322,2015-10-24 15:21:00,7151,Filipinas,Other,Cleats,4979.17,Delivered,72,96,0
44589,2016-10-12 21:09:00,6656,República Democrática del Congo,Kinshasa,Indoor/Outdoor Games,4148.34,Delivered,120,96,1
16697,2015-09-01 17:21:00,6310,Reino Unido,Other,Fishing,33198.34,Delivered,72,96,0
64014,2017-07-23 10:36:00,1812,Francia,Other,Fishing,33198.34,Delivered,120,96,1
52002,2017-01-29 02:15:00,4100,República Dominicana,Other,Men's Footwear,10789.17,Delivered,72,96,0
72288,2017-11-21 05:21:00,15841,China,Other,Other,24322.32,Delivered,96,96,0
8513,2015-05-05 06:07:00,3948,Colombia,Other,Men's Footwear,10789.17,Delivered,48,24,1
56423,2017-04-03 15:08:00,5671,Perú,Other,Fishing,33198.34,Delivered,96,96,0
58004,2017-04-26 17:02:00,1493,Honduras,San Pedro Sula,Other,16517.0,Delivered,120,96,1
43469,2016-09-26 12:46:00,3646,Turquía,Estambul,Water Sports,16599.17,Delivered,120,96,1
10113,2015-05-28 14:41:00,12119,Brasil,Other,Cleats,19916.68,Delivered,96,96,0
67341,2017-09-10 00:12:00,1787,Alemania,Other,Shop By Sport,3319.17,Delivered,48,96,0
61339,2017-06-14 09:26:00,8867,Brasil,Other,Other,14938.34,Delivered,48,24,1
30914,2016-03-27 06:12:00,9496,Nueva Zelanda,Other,Cardio Equipment,8299.17,Delivered,0,0,0
7542,2015-04-21 01:56:00,4400,Trinidad y Tobago,Other,Cleats,19916.68,Delivered,72,96,0
18999,2015-10-05 07:50:00,2707,Reino Unido,Other,Shop By Sport,3319.17,Delivered,120,96,1
64219,2017-07-26 10:25:00,3516,Reino Unido,Other,Camping & Hiking,24898.34,Delivered,120,96,1
69444,2017-10-10 16:58:00,12997,Francia,Other,Other,37519.32,Delivered,48,24,1
52315,2017-02-02 15:55:00,230,Panamá,Panama City,Cardio Equipment,41495.85,Delivered,144,96,1
30441,2016-03-20 08:29:00,9689,Nueva Zelanda,Other,Women's Apparel,20750.0,Delivered,48,96,0
4681,2015-03-10 07:36:00,11799,Panamá,Other,Water Sports,16599.17,Delivered,48,96,0
72891,2017-11-30 00:36:00,16444,India,Other,Other,7005.2,Delivered,48,24,1
26258,2016-01-19 06:59:00,8919,Indonesia,Other,Cleats,9958.34,Delivered,96,96,0
36059,2016-06-10 08:43:00,2263,Estados Unidos,Columbus,Water Sports,16599.17,Delivered,48,24,1
72033,2017-11-17 12:01:00,15586,China,Other,Other,44204.14,Delivered,96,96,0
19604,2015-10-14 03:48:00,11301,Francia,Other,Camping & Hiking,24898.34,Delivered,0,0,0
1217,2015-01-18 18:01:00,5328,Chile,Other,Women's Apparel,8300.0,Delivered,72,48,1
30639,2016-03-23 05:51:00,7746,Australia,Other,Cleats,14937.51,Delivered,120,96,1
41422,2016-08-27 15:37:00,7050,Turquía,Other,Cleats,24895.85,Delivered,72,96,0
14211,2015-07-27 10:23:00,11853,Francia,Other,Other,2489.17,Delivered,48,96,0
47549,2016-11-25 02:10:00,943,República Democrática del Congo,Other,Shop By Sport,6638.34,Delivered,120,96,1
61818,2017-06-21 09:14:00,12373,Reino Unido,London,Indoor/Outdoor Games,16593.36,Delivered,96,96,0
18685,2015-09-30 17:50:00,9557,Francia,Other,Camping & Hiking,24898.34,Delivered,144,96,1
39355,2016-07-28 11:27:00,12102,Estados Unidos,Los Angeles,Indoor/Outdoor Games,8296.68,Delivered,48,24,1
16055,2015-08-23 08:25:00,332,Reino Unido,Other,Shop By Sport,3319.17,Delivered,144,96,1
10707,2015-06-06 06:47:00,5516,Francia,Other,Cleats,9958.34,Delivered,72,96,0
34144,2016-05-13 09:48:00,3386,Estados Unidos,Other,Shop By Sport,6638.34,Delivered,0,0,0
63982,2017-07-22 23:23:00,9168,Italia,Other,Cleats,14937.51,Delivered,24,0,1
25707,2016-01-11 05:57:00,1782,Indonesia,Other,Camping & Hiking,24898.34,Delivered,72,96,0
15733,2015-08-18 15:37:00,2142,Francia,Other,Water Sports,16599.17,Delivered,96,96,0
47917,2016-11-30 11:06:00,7810,República Democrática del Congo,Kinshasa,Other,5478.0,Delivered,72,96,0
49119,2016-12-18 00:13:00,11531,Irak,Other,Other,8296.68,Delivered,120,96,1
58422,2017-05-02 19:28:00,6973,México,Other,Fishing,33198.34,Delivered,72,48,1
65696,2017-08-16 23:53:00,4037,Francia,Other,Water Sports,16599.17,Delivered,24,0,1
65055,2017-08-07 15:18:00,10623,Portugal,Other,Fishing,33198.34,Delivered,144,96,1
74263,2017-12-20 01:17:00,17816,Australia,Other,Other,937.07,Delivered,0,0,0
33896,2016-05-09 18:55:00,1012,Estados Unidos,New York City,Fishing,33198.34,Delivered,48,96,0
29116,2016-03-01 00:16:00,8801,Indonesia,Other,Water Sports,16599.17,Delivered,48,96,0
48574,2016-12-10 01:17:00,3631,Turquía,Other,Camping & Hiking,24898.34,Delivered,120,48,1
940,2015-01-14 16:58:00,5098,México,Mexico City,Cleats,9958.34,Delivered,144,96,0
62570,2017-07-02 08:42:00,9563,España,Other,Men's Footwear,10789.17,Delivered,144,48,1
48690,2016-12-11 17:55:00,546,Israel,Other,Cleats,9958.34,Delivered,144,96,1
52040,2017-01-29 15:34:00,6288,El Salvador,San Salvador,Indoor/Outdoor Games,4148.34,Delivered,48,24,1
28276,2016-02-17 17:59:00,757,Afganistán,Other,Men's Footwear,10789.17,Delivered,48,96,0
25342,2016-01-05 22:04:00,12153,Filipinas,Manila,Shop By Sport,13276.68,Delivered,24,0,1
58139,2017-04-28 16:19:00,720,El Salvador,Other,Indoor/Outdoor Games,4148.34,Delivered,120,96,1
45336,2016-10-23 18:52:00,6524,Israel,Other,Camping & Hiking,24898.34,Delivered,48,24,1
51012,2017-01-14 15:25:00,6675,Gabón,Other,Cardio Equipment,8299.17,Delivered,72,48,1
16685,2015-09-01 13:08:00,7324,Reino Unido,Other,Cleats,14937.51,Delivered,144,96,1
37286,2016-06-28 06:35:00,6375,Estados Unidos,Other,Women's Apparel,20750.0,Delivered,48,24,1
18207,2015-09-23 18:22:00,536,Italia,Other,Camping & Hiking,24898.34,Delivered,48,24,1
5606,2015-03-23 19:40:00,1058,Brasil,Other,Men's Footwear,10789.17,Delivered,48,48,0
26647,2016-01-24 23:16:00,5124,Indonesia,Yakarta,Cardio Equipment,33196.68,Delivered,72,96,0
17074,2015-09-07 05:25:00,10261,Alemania,Other,Shop By Sport,3319.17,Delivered,120,96,1
24601,2015-12-26 02:28:00,268,China,Other,Camping & Hiking,24898.34,Delivered,48,96,0
3445,2015-02-20 06:35:00,12285,Colombia,Other,Women's Apparel,8300.0,Delivered,48,24,1
25944,2016-01-14 16:59:00,7542,Australia,Other,Other,6222.51,Delivered,120,48,1
2386,2015-02-04 19:34:00,2045,El Salvador,Other,Cleats,14937.51,Delivered,48,96,0
5694,2015-03-25 02:30:00,3192,México,Other,Water Sports,16599.17,Delivered,120,96,1
12036,2015-06-25 16:23:00,11527,Austria,Other,Cardio Equipment,33196.68,Delivered,48,48,0
8935,2015-05-11 09:58:00,11108,México,León,Fishing,33198.34,Delivered,144,96,1
4770,2015-03-11 14:47:00,6228,Haití,Other,Other,1659.17,Delivered,144,48,1
36584,2016-06-18 00:39:00,11430,Estados Unidos,Other,Cleats,14937.51,Delivered,120,48,0
52886,2017-02-10 23:58:00,3769,Guatemala,Other,Cleats,24895.85,Delivered,48,48,0
55175,2017-03-16 09:54:00,12167,Nicaragua,Managua,Shop By Sport,13276.68,Delivered,144,96,1
14670,2015-08-03 03:12:00,8935,Alemania,Other,Cleats,24895.85,Delivered,144,48,1
15225,2015-08-11 05:38:00,3535,Francia,Other,Shop By Sport,13276.68,Delivered,144,96,1
27703,2016-02-09 09:14:00,11003,China,Other,Cleats,4979.17,Delivered,48,24,1
46916,2016-11-15 20:24:00,10781,Turquía,Estambul,Cleats,4979.17,Delivered,48,24,1
22025,2015-11-18 11:59:00,6937,Indonesia,Other,Men's Footwear,10789.17,Delivered,48,24,1
7776,2015-04-24 11:55:00,3364,Guatemala,Villa Nueva,Women's Apparel,4150.0,Delivered,48,48,0
53788,2017-02-24 03:58:00,7619,México,Other,Men's Footwear,10789.17,Delivered,96,96,0
2745,2015-02-10 01:20:00,5074,Honduras,Tegucigalpa,Water Sports,16599.17,Delivered,144,96,1
37503,2016-07-01 10:37:00,3620,Estados Unidos,Houston,Indoor/Outdoor Games,8296.68,Delivered,96,96,0
34724,2016-05-21 21:00:00,2640,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,120,96,1
29535,2016-03-07 03:04:00,3585,Australia,Other,Cleats,4979.17,Delivered,144,96,1
44583,2016-10-12 19:03:00,8880,Marruecos,Other,Cleats,24895.85,Delivered,96,48,1
63924,2017-07-22 03:04:00,8695,España,Other,Other,14939.17,Delivered,120,96,1
61289,2017-06-13 15:54:00,1915,Brasil,Other,Other,41495.85,Delivered,120,96,1
5404,2015-03-20 20:54:00,6059,Chile,Other,Electronics,5310.34,Delivered,120,96,1
25200,2016-01-03 20:19:00,12318,China,Other,Shop By Sport,3319.17,Delivered,144,96,1
16728,2015-09-02 04:12:00,11509,Italia,Other,Men's Footwear,10789.17,Delivered,96,96,0
66946,2017-09-04 05:48:00,6333,Austria,Viena,Women's Apparel,16600.0,Delivered,48,24,1
36760,2016-06-20 14:18:00,11856,Estados Unidos,Other,Shop By Sport,6638.34,Delivered,144,96,1
53964,2017-02-26 17:38:00,9731,México,Other,Shop By Sport,9957.51,Delivered,120,48,1
2088,2015-01-31 11:10:00,8296,Venezuela,Other,Cardio Equipment,41495.85,Delivered,96,48,1
19059,2015-10-06 04:51:00,4516,Alemania,Other,Men's Footwear,10789.17,Delivered,0,0,0
29835,2016-03-11 12:10:00,1920,Indonesia,Other,Water Sports,16599.17,Delivered,144,48,1
18266,2015-09-24 15:02:00,11587,Bélgica,Other,Shop By Sport,6638.34,Delivered,48,96,0
53202,2017-02-15 14:40:00,5007,México,Other,Cleats,19916.68,Delivered,72,48,1
2163,2015-02-01 13:26:00,11650,Brasil,Other,Shop By Sport,3319.17,Delivered,96,96,0
25746,2016-01-11 19:37:00,1430,India,Other,Camping & Hiking,24898.34,Delivered,48,48,0
2851,2015-02-11 14:28:00,3908,México,Other,Camping & Hiking,24898.34,Delivered,48,96,0
67522,2017-09-12 15:36:00,4246,Reino Unido,Other,Women's Apparel,16600.0,Delivered,72,48,1
56256,2017-04-01 04:37:00,5410,México,Other,Men's Footwear,10789.17,Delivered,48,48,0
37618,2016-07-03 02:54:00,9102,Estados Unidos,Other,Shop By Sport,13276.68,Delivered,96,96,0
36183,2016-06-12 04:09:00,4363,Estados Unidos,Other,Shop By Sport,9957.51,Delivered,96,96,0
61240,2017-06-12 22:44:00,8056,México,Juárez,Fishing,33198.34,Delivered,144,48,1
16198,2015-08-25 10:31:00,11924,Alemania,Other,Fishing,33198.34,Delivered,96,96,0
60931,2017-06-08 10:29:00,5084,Nicaragua,Other,Men's Footwear,10789.17,Delivered,48,48,0
58728,2017-05-07 06:41:00,2633,Bolivia,Other,Fishing,33198.34,Delivered,96,96,0
76912,2018-01-27 17:20:00,20465,Bangladés,Other,Other,17913.06,Delivered,72,96,0
21920,2015-11-16 23:12:00,4704,Tailandia,Bangkok,Shop By Sport,16595.85,Delivered,24,0,1
19872,2015-10-18 01:41:00,7462,Francia,Other,Women's Apparel,8300.0,Delivered,72,96,0
61171,2017-06-11 22:34:00,4899,México,Other,Men's Footwear,10789.17,Delivered,48,96,0
36003,2016-06-09 13:06:00,7766,Estados Unidos,Other,Shop By Sport,13276.68,Delivered,48,24,1
32850,2016-04-24 12:28:00,5821,Estados Unidos,Other,Men's Footwear,10789.17,Delivered,144,96,1
74308,2017-12-20 17:03:00,17861,Myanmar (Birmania),Other,Other,937.07,Delivered,24,0,1
34293,2016-05-15 14:00:00,6050,Estados Unidos,Philadelphia,Women's Apparel,8300.0,Delivered,96,96,0
75088,2018-01-01 02:19:00,18641,China,Other,Other,13643.54,Delivered,48,24,1
33976,2016-05-10 22:57:00,1790,Estados Unidos,Other,Cardio Equipment,33196.68,Delivered,48,48,0
5496,2015-03-22 05:08:00,1006,Colombia,Other,Women's Apparel,16600.0,Delivered,48,96,0
31211,2016-03-31 14:15:00,4402,Australia,Other,Women's Apparel,12450.0,Delivered,48,96,0
20753,2015-10-30 22:21:00,5831,India,Other,Indoor/Outdoor Games,20741.7,Delivered,96,96,0
19637,2015-10-14 15:21:00,4149,Reino Unido,Other,Shop By Sport,3319.17,Delivered,72,48,1
18618,2015-09-29 18:21:00,3925,Reino Unido,Other,Women's Apparel,12450.0,Delivered,96,96,0
59268,2017-05-15 03:52:00,10043,Guatemala,Other,Women's Apparel,20750.0,Delivered,96,96,0
22350,2015-11-23 05:51:00,9754,Indonesia,Other,Water Sports,16599.17,Delivered,144,96,1
34059,2016-05-12 04:02:00,12408,Estados Unidos,San Francisco,Water Sports,16599.17,Delivered,120,96,1
44084,2016-10-05 12:14:00,8294,Rusia,Other,Camping & Hiking,24898.34,Delivered,120,96,1
67161,2017-09-07 09:08:00,814,Países Bajos,Other,Cleats,19916.68,Delivered,48,96,0
16933,2015-09-05 04:02:00,11681,Suecia,Other,Men's Footwear,10789.17,Delivered,48,24,1
18629,2015-09-29 22:13:00,8674,Países Bajos,Other,Women's Apparel,8300.0,Delivered,120,96,1
5268,2015-03-18 21:15:00,1782,Guatemala,Villa Nueva,Water Sports,16599.17,Delivered,96,96,0
8737,2015-05-08 12:36:00,10518,Guatemala,Other,Fishing,33198.34,Delivered,72,96,0
44452,2016-10-10 21:09:00,1250,Sudán,Other,Fishing,33198.34,Delivered,72,96,0
50249,2017-01-03 12:06:00,7669,Turquía,Other,Men's Footwear,10789.17,Delivered,120,96,1
25401,2016-01-06 18:45:00,6557,China,Other,Men's Footwear,10789.17,Delivered,48,96,0
64519,2017-07-30 19:31:00,5137,Italia,Other,Fishing,33198.34,Delivered,120,48,1
64707,2017-08-02 13:23:00,3837,Alemania,Berlín,Men's Footwear,10789.17,Delivered,72,96,0
6163,2015-03-31 22:49:00,9323,Brasil,Other,Men's Footwear,10789.17,Delivered,96,96,0
46396,2016-11-08 06:14:00,11903,Croacia,Other,Camping & Hiking,24898.34,Delivered,48,96,0
56129,2017-03-30 08:08:00,8620,Panamá,San Miguelito,Shop By Sport,6638.34,Delivered,120,96,1
13054,2015-07-10 13:02:00,2698,Portugal,Other,Women's Apparel,12450.0,Delivered,120,96,1
21712,2015-11-13 22:19:00,5395,Australia,Other,Camping & Hiking,24898.34,Delivered,72,48,1
19858,2015-10-17 20:47:00,7690,Alemania,Other,Indoor/Outdoor Games,16593.36,Delivered,96,96,0
9318,2015-05-17 00:09:00,6996,Nicaragua,Other,Cleats,14937.51,Delivered,96,96,0
39422,2016-07-29 10:55:00,435,Estados Unidos,Houston,Other,7468.34,Delivered,48,24,1
1925,2015-01-29 02:03:00,6323,Nicaragua,Other,Water Sports,16599.17,Delivered,144,96,1
49684,2016-12-26 06:10:00,5471,Irán,Other,Men's Footwear,10789.17,Delivered,120,96,1
3680,2015-02-23 16:55:00,8149,El Salvador,Soyapango,Shop By Sport,6638.34,Delivered,144,48,1
